,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
2922,62052.0,4.0,6.0,4.0,41723.0,875799.24734427,"5405 Nathaniel Summit
Michaelmouth, FM 84962"
2923,61657.0,8.0,8.0,4.0,42286.0,1483041.335012141,"5339 Lopez Mountain
Williamsfort, NV 08346-3010"
2924,92609.0,5.0,7.0,5.0,29421.0,1508856.4243147469,"95811 Cindy Rapids Apt. 459
Thomashaven, MO 02207"
2925,81038.0,5.0,7.0,2.0,35371.0,1302814.48932942,"038 Jones Forest
Brianhaven, NM 05635"
2926,54013.0,6.0,7.0,5.0,21654.0,747396.2531268047,"8942 Bowers Forges Apt. 573
Nathanberg, VA 30348-1606"
2927,65573.0,6.0,9.0,3.0,58195.0,1723397.0892835609,"89446 Jessica Station Apt. 364
New Michaelport, GA 28746-5966"
2928,57336.0,5.0,7.0,6.0,41826.0,1059431.4512633595,"84812 Boyd Port
Christensenborough, MO 21303-3504"
2929,64098.0,7.0,8.0,3.0,43770.0,1309397.0494290392,"37624 Beasley Knolls Apt. 509
New Nicole, MS 83916-9652"
2930,65212.0,6.0,8.0,5.0,29583.0,981232.6123712712,"2067 Aaron Fall
Alexanderside, MI 06586-6037"
2931,65256.0,7.0,7.0,3.0,37875.0,1389763.8215262156,"25358 Stevens Inlet
Olsonton, MD 97980-7025"
2932,89489.0,5.0,7.0,6.0,49090.0,1599963.8071501006,"Unit 3501 Box 8218
DPO AE 63996"
2933,54416.0,7.0,8.0,3.0,38938.0,1208843.2767307777,"2469 Stevens Gateway
Lake Michellefurt, MO 19185"
2934,76675.0,7.0,9.0,6.0,43156.0,2059301.3434198145,"619 Sherri Loaf Apt. 787
Scottton, CA 35799"
2935,62702.0,6.0,8.0,3.0,47285.0,1272337.503505837,"0407 Bowman Drive
Michellefurt, MO 55493-7726"
2936,72788.0,7.0,7.0,3.0,31766.0,1390377.3749361932,"271 Melissa Rue
Port Blake, ID 78071-7206"
2937,72415.0,6.0,7.0,4.0,28885.0,1212899.2186562715,"771 Suzanne Light Apt. 855
North Anthony, MS 26234-8124"
2938,73896.0,6.0,6.0,3.0,44257.0,1393482.8496279658,"388 Earl Radial Suite 826
Richardchester, DC 95826"
2939,87541.0,7.0,6.0,3.0,31045.0,1603046.1793571315,"8588 Walker Via Apt. 226
Watersview, IN 23864-4168"
2940,71844.0,6.0,7.0,4.0,27676.0,1063069.916425088,"65209 Jennifer Roads Apt. 115
New Lauren, IN 78818-0022"
2941,74141.0,5.0,7.0,3.0,46905.0,1068492.6129947894,"666 Peterson Harbor Suite 876
Hoodshire, NM 56769-5455"
2942,74101.0,6.0,7.0,3.0,34629.0,1337973.7320159741,"0896 James Rest Apt. 398
Olsonfort, PR 42737-3822"
2943,42944.0,6.0,8.0,3.0,34469.0,889831.1510522065,"53018 Hunt Ranch
Fletcherville, FM 11404"
2944,71268.0,6.0,8.0,4.0,36795.0,1308231.769411766,"96391 Deborah Glens Apt. 970
East Nicole, ND 32805-3760"
2945,72656.0,8.0,7.0,4.0,23623.0,1612102.0967081324,"8608 Christopher Springs Apt. 416
Brownton, GU 32886-6900"
2946,72531.0,5.0,6.0,4.0,15167.0,578161.4955401686,"7522 Chavez Meadow
North Jason, FM 78402"
2947,72260.0,7.0,6.0,2.0,45599.0,1454126.550991805,"89810 Rachel Inlet Apt. 187
Christyland, MO 11000-1430"
2948,63594.0,8.0,8.0,6.0,40186.0,1684537.9611563762,"722 James Plaza Apt. 832
South Christophershire, PR 59771-1651"
2949,85696.0,6.0,5.0,4.0,24138.0,1347210.0922549702,"34339 Hampton Turnpike
Mclaughlinborough, OK 38420"
2950,80078.0,6.0,7.0,4.0,30774.0,1603342.6692674868,"PSC 1954, Box 1271
APO AP 28196"
2951,75340.0,5.0,7.0,5.0,49307.0,1383563.5742572048,"USNS Jensen
FPO AP 08769"
2952,54618.0,6.0,6.0,4.0,40674.0,705444.1167909042,"8031 Pennington Mission
Port Nicholas, MA 07353"
2953,66829.0,6.0,7.0,4.0,48777.0,1418045.7187906946,"09952 Newman Club Suite 825
Amberland, RI 48384-8566"
2954,82760.0,6.0,7.0,4.0,33839.0,1457755.979317714,"76850 Angela Ranch Suite 680
Gamblefurt, CO 31477-5548"
2955,79769.0,7.0,8.0,5.0,22670.0,1617405.4247335158,"202 Smith Knoll Apt. 637
North Joseph, ME 93313-2537"
2956,46800.0,7.0,5.0,4.0,29587.0,456019.171216889,"219 David Overpass Apt. 605
East Shannonland, HI 53312-1726"
2957,78186.0,6.0,7.0,4.0,28130.0,1348804.2293400741,"1355 Anna Village
Markmouth, IN 91104-9758"
2958,65091.0,5.0,9.0,5.0,49224.0,1579360.8248111247,"614 Murphy Square
Jefferyberg, NH 38328"
2959,51219.0,5.0,7.0,2.0,21092.0,385678.1666731234,"57906 Acosta Villages Suite 474
North Josephshire, MH 62971-7674"
2960,74096.0,6.0,7.0,3.0,32774.0,1121023.4370105471,"688 Matthew Dale Suite 274
Lake John, FL 43555"
2961,62769.0,6.0,8.0,4.0,43314.0,1178553.6161792604,"63543 Jackson Knolls
Lake Lori, VT 96312"
2962,64837.0,6.0,8.0,6.0,35164.0,1296467.9936411472,"336 Tiffany Via
Christophertown, CA 97338-2426"
2963,59142.0,6.0,4.0,2.0,29387.0,313651.5032332925,"52281 Nathaniel Road Suite 762
New Ericchester, FL 44640-9252"
2964,66699.0,5.0,8.0,5.0,51748.0,1530294.5773399263,"169 Schneider Tunnel Apt. 560
Port Don, RI 23820"
2965,75893.0,5.0,7.0,3.0,40909.0,1249914.3948425371,"USS Barnett
FPO AA 60146-8106"
2966,70031.0,5.0,9.0,4.0,36679.0,1270432.3996253265,"67132 James Wall Apt. 108
Johnshire, GU 39221"
2967,79757.0,4.0,6.0,2.0,45131.0,1123753.7342014324,"9321 Caleb Locks
Port Jennifer, OK 91266"
2968,60029.0,6.0,8.0,6.0,32818.0,1005087.361039984,"6194 Rios Spring
North Jeanette, WI 16894-6620"
2969,70329.0,6.0,8.0,4.0,48077.0,1712282.2593634182,"6942 Hebert Via
Charlesmouth, PA 12757-7878"
2970,65908.0,6.0,6.0,3.0,33304.0,698457.6776499674,"423 Destiny Fort
Gravesmouth, TN 13035-8269"
2971,87068.0,6.0,7.0,4.0,16083.0,1322439.1075564742,"USCGC Johnson
FPO AP 53323"
2972,76327.0,7.0,7.0,3.0,42939.0,1599615.7445530586,"185 Mitchell Turnpike
Lake Marciamouth, OH 69530-5024"
2973,62316.0,7.0,6.0,3.0,47164.0,1142264.2476784117,"83004 Kari Squares
Lake Rose, TX 01776"
2974,63580.0,3.0,7.0,6.0,51246.0,1012768.7562290148,"21810 Cross Mountains
Thomasmouth, HI 73708-6559"
2975,66198.0,6.0,6.0,4.0,55849.0,1244916.547543288,"16466 Mason Roads Apt. 483
New Danaberg, RI 19799"
2976,65984.0,6.0,6.0,2.0,40977.0,1016526.5937435456,"99244 Murphy Trace
Jonesfort, MH 08157-7083"
2977,70894.0,7.0,7.0,4.0,24878.0,1383565.6961895288,"36848 Matthew Fork
South Melissa, CA 82348-6348"
2978,78186.0,6.0,5.0,4.0,49618.0,1526369.6474352428,"296 Cline Roads Apt. 767
Jessemouth, NE 63904"
2979,59539.0,6.0,8.0,3.0,14404.0,961495.0964457644,"531 Brian Lock
Davisview, MO 66345"
2980,77163.0,5.0,8.0,6.0,27767.0,1228362.746896066,"8223 Henderson Plains Apt. 962
Garciaburgh, IN 38863-1765"
2981,67082.0,6.0,9.0,4.0,40412.0,1674680.74073848,"6639 Mccullough Unions Suite 736
Merrittbury, AS 47809"
2982,53121.0,7.0,9.0,5.0,36101.0,1411217.4928510934,"52362 Garner Orchard
Christopherberg, UT 37093"
2983,79095.0,7.0,7.0,2.0,23624.0,1476392.5507553308,"84108 Michelle Port Apt. 163
North Bobby, PW 48245-3014"
2984,71244.0,6.0,5.0,2.0,15769.0,751324.1387490695,"245 Benjamin Valley Apt. 423
North Reneestad, VT 20890-3730"
2985,79059.0,5.0,7.0,3.0,35074.0,1366714.3755527295,"919 Sawyer Square Apt. 247
Port William, IA 71873"
2986,84704.0,6.0,7.0,2.0,51170.0,1718625.9452745786,"Unit 9191 Box 9148
DPO AP 40640"
2987,73001.0,5.0,8.0,3.0,45338.0,1344869.279706492,"1725 Torres Drive
Rodriguezland, DE 09997-1021"
2988,90972.0,5.0,7.0,3.0,24944.0,1442079.0573133938,"3168 Jake Union Apt. 110
New Lisa, FM 38214-6178"
2989,77362.0,6.0,5.0,3.0,24171.0,1000892.0464043759,"719 Breanna Hills
Davidsonhaven, WY 33925-2459"
2990,70850.0,6.0,9.0,5.0,42036.0,1553395.5620625832,"457 Jones Court
Port Melinda, PA 73537-2284"
2991,81248.0,8.0,7.0,4.0,48923.0,1969256.9330158925,"52177 Benjamin Avenue Apt. 465
Port Aprilstad, AS 08005"
2992,72173.0,6.0,7.0,2.0,42946.0,1435261.9868170437,"951 Ann Locks Suite 590
Edwardsstad, OH 89516-4794"
2993,46628.0,5.0,6.0,3.0,37303.0,718874.679765292,"Unit 8914 Box 7372
DPO AP 59681"
2994,82114.0,7.0,7.0,2.0,51561.0,1883082.2763200684,"5738 Carly Rue Suite 254
East Emma, VA 03733-4170"
2995,62622.0,6.0,9.0,6.0,48900.0,1502443.2297509415,"88628 Andrew Pines
Joshuafort, CO 48304-5880"
2996,70607.0,7.0,5.0,3.0,58793.0,1513650.3811892627,"98001 James Lakes Apt. 948
South Josephtown, MN 32946"
2997,80336.0,6.0,5.0,4.0,56689.0,1410264.404777016,"USCGC Tyler
FPO AA 70076"
2998,58765.0,6.0,5.0,4.0,30997.0,647691.8352028722,"57034 Perez Cliff Apt. 139
East Christianville, WY 76686"
2999,86850.0,6.0,6.0,3.0,45178.0,1675062.8906871276,"6522 Mark Pines Suite 273
Clarkborough, MO 71914"
3000,71919.0,8.0,7.0,5.0,23691.0,1336134.485882136,"23916 Jackson Run
New Michelleborough, WV 24268-8683"
3001,75513.0,5.0,8.0,6.0,37175.0,1376240.615299077,"8593 Davis Court
Port Keith, VA 80809"
3002,66359.0,7.0,8.0,6.0,32977.0,1680017.2404207706,"637 Ian Motorway Apt. 029
West Jeffreyview, ME 13035-5854"
3003,68638.0,6.0,6.0,2.0,25380.0,1186025.9508770336,"813 Mason Burg
East Richard, MP 69145-2326"
3004,86084.0,6.0,7.0,4.0,24447.0,1460044.5462501282,"USS Mason
FPO AA 65492-7228"
3005,55076.0,6.0,6.0,4.0,23795.0,650939.2066718516,"541 Baldwin Orchard Apt. 917
Neilland, IL 40407"
3006,74682.0,7.0,7.0,4.0,39294.0,1525690.995056731,"71906 Potter Turnpike Apt. 956
Port Matthew, MN 69112-7004"
3007,69379.0,8.0,8.0,6.0,34613.0,1827476.1960615185,"74689 Greer Stream Suite 365
West Matthew, TX 02902-3581"
3008,61432.0,7.0,6.0,3.0,32912.0,860399.3451932153,"06597 Greene Corners Apt. 209
Port Timothyberg, MS 80455-5427"
3009,74086.0,6.0,8.0,5.0,32482.0,1574181.7317531754,"0464 Bradley Ports Suite 645
Lanemouth, OR 49432"
3010,54205.0,5.0,5.0,3.0,39735.0,333160.9942794951,"449 Doyle Field
Kingview, MA 00689-4705"
3011,60843.0,6.0,8.0,3.0,45258.0,1279681.1543965929,"73921 Cynthia Junctions
Port Kennethville, FM 58422"
3012,85429.0,6.0,7.0,3.0,36412.0,1594748.124584562,"63830 Jacob Prairie Apt. 334
Kristinashire, RI 38231"
3013,76603.0,6.0,8.0,5.0,20927.0,1495375.4233455313,"777 Hansen Isle
Vazquezfort, PW 27312"
3014,65630.0,6.0,8.0,6.0,17609.0,954732.9038402882,"8519 Bill Point Apt. 668
Jennifertown, PW 47261"
3015,74227.0,7.0,7.0,2.0,25935.0,1426695.6863993006,"1838 Robert Loaf
Elizabethstad, IA 77627-5234"
3016,79671.0,6.0,7.0,2.0,35953.0,1468459.9547469057,"Unit 3667 Box 2267
DPO AE 61231"
3017,71816.0,5.0,9.0,6.0,41178.0,1607863.8282865288,"93115 Hernandez Freeway Suite 114
New Katherineton, OR 54277"
3018,54624.0,6.0,8.0,4.0,41940.0,888866.3945395602,"0080 Joseph Club
Port Amy, NC 28150-6291"
3019,61537.0,7.0,7.0,2.0,29347.0,1151341.8502043579,"74054 Young Forge Apt. 988
East Heather, AK 49274-2640"
3020,66358.0,6.0,7.0,6.0,38072.0,1045704.7003284559,"2074 Smith Springs Suite 338
Richardsonchester, OR 20535-4560"
3021,64958.0,5.0,8.0,4.0,49514.0,1279160.9875854698,"65120 Reyes Tunnel Suite 330
West Rebeccaport, MS 37254"
3022,86896.0,7.0,7.0,6.0,38043.0,1799455.4060927469,"536 Phillips Fords Apt. 176
West Anthony, VA 58934"
3023,90533.0,7.0,8.0,3.0,46611.0,2005167.480217235,"91071 Denise Freeway Suite 888
Melissaland, TX 63704-8729"
3024,65940.0,7.0,8.0,6.0,29621.0,1492612.189361544,"57193 Mary Inlet
South Sarah, ND 33659-6734"
3025,56506.0,5.0,8.0,3.0,30995.0,976481.7168382951,"770 Cole Rest
Lunafurt, FL 70678-5139"
3026,60564.0,6.0,8.0,5.0,49574.0,1247002.1642628405,"435 Javier Corner
Cynthiafurt, IL 83098"
3027,78607.0,7.0,5.0,3.0,51236.0,1426682.1346372126,"41964 Christopher Station Suite 009
Flowersfort, DE 95607"
3028,72747.0,6.0,7.0,3.0,35060.0,1171989.7178084098,"0848 Keith Mill
Waltonside, CA 81957-8915"
3029,76194.0,6.0,8.0,4.0,26736.0,1370909.9519343053,"32090 Robert Square Apt. 919
New Nicholehaven, KS 16741"
3030,70913.0,5.0,8.0,3.0,20798.0,1083071.5598246271,"84121 Ward Ford Suite 273
Hoffmanport, MN 83454"
3031,81923.0,6.0,7.0,2.0,21677.0,1065656.0234758626,"446 Mills Route
South Cassandraburgh, AK 29833"
3032,73313.0,7.0,7.0,4.0,32257.0,1492095.1431974396,"8380 Samantha Summit Suite 590
Hollyborough, TN 60032"
3033,48484.0,6.0,7.0,5.0,35848.0,936864.687834366,"3964 Daniel Station
Jasontown, NH 71994"
3034,85009.0,6.0,7.0,3.0,48602.0,1966139.9277506813,"196 Kelley Loop Suite 005
Angeltown, ID 16902-5142"
3035,79029.0,7.0,5.0,4.0,48607.0,1558196.968571363,"8367 Vanessa Pass
East Williamshire, MI 45548-5315"
3036,70301.0,6.0,6.0,3.0,49077.0,1280588.3418971745,"390 Michael Port Suite 979
West Donna, MD 10261-3561"
3037,46340.0,4.0,8.0,4.0,52124.0,853750.6529487937,"41866 Anderson Radial
Port Emilybury, FM 51150"
3038,68272.0,4.0,8.0,4.0,30938.0,978824.6016155628,"36555 Hanson Alley
South Josestad, IL 91432"
3039,60286.0,5.0,10.0,3.0,27370.0,1273554.2778351835,"537 Samantha Greens
Avilaton, PA 17089-7225"
3040,62672.0,6.0,6.0,4.0,31703.0,798659.2170989877,"21986 Smith Path Suite 568
Deniseland, MO 01264"
3041,66616.0,6.0,5.0,4.0,48604.0,1114128.470041262,"45643 Kennedy Rapid Suite 513
Warrenborough, PW 18980"
3042,78431.0,5.0,7.0,3.0,23623.0,1108894.0032261622,"840 Perez Locks Apt. 873
Fischerview, NY 27017-1359"
3043,46647.0,6.0,7.0,3.0,34007.0,710269.2139681028,"453 Tyler Prairie Apt. 400
Swansonton, VI 02880-4927"
3044,72405.0,4.0,7.0,6.0,35063.0,1142127.8842701877,"2313 Scott Oval Apt. 548
Lake Marc, NM 56060-8708"
3045,66226.0,6.0,6.0,3.0,44385.0,1378269.5728225105,"99101 Tyler Islands
Newtonborough, AL 02663-1084"
3046,56106.0,7.0,7.0,3.0,46003.0,1140126.1869431834,"90378 Johnson Villages Apt. 922
Murraymouth, FL 94296-8379"
3047,65896.0,6.0,7.0,2.0,34170.0,999146.8693743936,"8248 Sanford Fords Apt. 973
Christopherburgh, NM 32197"
3048,71602.0,6.0,7.0,4.0,34787.0,1289201.390733304,"2334 Morgan Highway Apt. 273
Brownland, SC 27143"
3049,57585.0,6.0,5.0,2.0,46725.0,973197.775347568,"5643 Jordan Keys
South Lindsayfort, KY 46709"
3050,65076.0,7.0,8.0,6.0,30826.0,1511653.454803501,"46416 Anderson Brooks
Kathrynland, DE 39602"
3051,69636.0,7.0,6.0,2.0,26312.0,1158677.2019706806,"74700 Hardy Radial
East Lauraport, CA 80651"
3052,62829.0,6.0,7.0,6.0,29278.0,1009093.801510392,"3751 Angela Drive Apt. 582
South Jasonchester, IN 48313"
3053,57094.0,7.0,7.0,2.0,19379.0,861013.9460775609,"Unit 4757 Box 3874
DPO AA 60431-7818"
3054,72919.0,5.0,7.0,4.0,26625.0,1064371.764120051,"8562 Denise Garden Suite 588
Lake Luisbury, AZ 98355-7245"
3055,92775.0,6.0,7.0,5.0,35016.0,1883469.2435416763,"97943 Robbins Lodge
North Jessicaborough, FM 21168-1978"
3056,59443.0,7.0,8.0,3.0,28100.0,1191340.825875469,"89675 Kelly Roads
New Richard, PA 14828-0201"
3057,71677.0,5.0,7.0,3.0,38737.0,1300303.4071226972,"9809 Carr Terrace Apt. 481
Austinfort, NJ 72675-4589"
3058,77621.0,6.0,7.0,4.0,29116.0,1126042.4049714077,"43829 Tonya Lake Apt. 645
New Carrie, CA 59152-5736"
3059,95236.0,6.0,7.0,3.0,41525.0,1848511.108160001,"8493 Scott Greens Apt. 211
Saundersland, CT 88192"
3060,73145.0,6.0,6.0,2.0,31750.0,1072874.6102165587,"5169 Walker Vista
East Nicolemouth, FL 44286-6762"
3061,62311.0,5.0,6.0,4.0,51602.0,1019127.7329514013,"59911 Anderson Corner
Hatfieldfurt, NY 23873"
3062,66854.0,5.0,7.0,4.0,41383.0,1210161.0704941228,"USNV Bowers
FPO AE 55109"
3063,70520.0,7.0,6.0,4.0,51639.0,1561234.133168856,"Unit 3833 Box 0744
DPO AA 72399"
3064,94242.0,8.0,8.0,6.0,39140.0,2180065.597738638,"67636 Valerie Drive Apt. 521
Port Curtis, AZ 05188"
3065,83664.0,5.0,8.0,4.0,39642.0,1665515.2461223246,"634 James Ridge
Joannberg, OH 06034"
3066,62241.0,5.0,7.0,3.0,55613.0,1307136.3345809835,"2452 Newton Land
Harrellfort, NC 21836-9924"
3067,74287.0,7.0,6.0,2.0,33439.0,1604207.6842766178,"8181 Lindsey Port Suite 426
Lambertchester, PW 76810"
3068,70218.0,6.0,6.0,4.0,38779.0,1057125.8390858762,"716 Morrison Springs Suite 374
New George, GA 21037-4111"
3069,35455.0,7.0,6.0,4.0,59636.0,1077805.577726322,"Unit 4700 Box 1880
DPO AP 18074"
3070,80707.0,7.0,5.0,2.0,25433.0,1328525.0201962695,"163 Pamela Landing
Fosterberg, WI 71392"
3071,54922.0,5.0,6.0,3.0,49547.0,1017775.5118270965,"028 Nelson Avenue
Lake Robertshire, MN 86622"
3072,67259.0,6.0,7.0,2.0,50956.0,1443816.9708963863,"6846 Williamson Knolls Apt. 151
Dannytown, LA 95505-3099"
3073,77509.0,6.0,7.0,5.0,18264.0,1322010.0566819045,"8788 Durham Meadow
New Ashley, ND 80433-7740"
3074,57760.0,5.0,6.0,3.0,49698.0,1064939.5225198085,"02322 Lee Corners Suite 340
North Melissachester, NM 76673-2500"
3075,54234.0,5.0,7.0,6.0,37394.0,768541.9161245954,"284 Brewer Cove Suite 667
Dianestad, NC 60001"
3076,63439.0,6.0,9.0,6.0,32180.0,1244563.274691745,"06470 Mark Hill Apt. 141
Sarahberg, IA 52526-1002"
3077,40142.0,5.0,7.0,4.0,53364.0,744291.0273210739,"359 Kevin Fall Suite 310
North Anitaton, NJ 95026"
3078,86197.0,6.0,8.0,3.0,44100.0,1879416.2224523118,"16010 Susan Mission
Maryside, NE 15346-2597"
3079,75992.0,5.0,7.0,3.0,39503.0,1131698.2141953632,"PSC 4164, Box 8962
APO AA 52601"
3080,61483.0,4.0,8.0,5.0,34994.0,1000713.586327404,"231 Herrera Alley Suite 803
Callahanmouth, SD 18566-2784"
3081,70256.0,5.0,9.0,3.0,45672.0,1313128.1378358635,"535 Heidi Cliffs Apt. 629
New Williamtown, AL 63784"
3082,91328.0,5.0,7.0,4.0,49530.0,1810561.174576195,"77477 Carolyn Station
Williamview, CT 43341-8573"
3083,75106.0,7.0,8.0,6.0,41143.0,1877268.7500216227,"PSC 6350, Box 8643
APO AP 35298"
3084,79908.0,6.0,6.0,3.0,40230.0,1495672.5938007506,"8362 Barnes Roads Apt. 601
North Lisa, NC 31556"
3085,93763.0,5.0,6.0,2.0,44048.0,1708102.1023987215,"69956 Douglas Pine Suite 762
Johnsonfurt, AR 89807"
3086,50167.0,8.0,7.0,3.0,34292.0,1058356.1801034026,"5575 Lori Valley Suite 277
East Laurenshire, VI 63253"
3087,51392.0,6.0,7.0,3.0,28064.0,681089.918915701,"58782 Johnson Mountains Suite 376
North Haley, GU 73562-3649"
3088,79823.0,6.0,10.0,5.0,41546.0,1958064.74206054,"Unit 1980 Box 9388
DPO AP 60961"
3089,65914.0,5.0,5.0,2.0,12451.0,353240.05467269185,"37279 Sherry Village Apt. 053
East Gary, NY 52576"
3090,69604.0,7.0,5.0,2.0,31338.0,1054304.1717288021,"299 Hernandez Spurs
North Jenniferside, NC 36229"
3091,46367.0,5.0,5.0,4.0,26015.0,268050.81474351394,"USNS Knight
FPO AA 40555-2967"
3092,66195.0,7.0,7.0,3.0,37289.0,1318597.714778656,"8367 Manuel Road
Nathanfort, AS 36077-1481"
3093,76899.0,5.0,8.0,3.0,37826.0,1334537.4235594876,"Unit 4084 Box 0083
DPO AP 37875-3153"
3094,54428.0,7.0,7.0,3.0,54046.0,1598736.4001647802,"4049 Marshall Court
North Richardchester, CA 72472-7881"
3095,82921.0,6.0,7.0,4.0,33936.0,1699952.8144478828,"96734 Taylor Valleys
New Jameston, VT 96626"
3096,47121.0,7.0,7.0,3.0,46303.0,1012269.8201046892,"5216 Santos Fall Apt. 450
New Stephanie, CT 66218"
3097,74968.0,5.0,7.0,3.0,28045.0,1093506.0142506592,"61648 Sanchez Circles
Lake Leechester, LA 49969"
3098,68223.0,6.0,7.0,6.0,32660.0,1064703.3052359354,"005 Howard Court
South Samuel, ID 25951"
3099,61486.0,6.0,8.0,4.0,38180.0,1184614.087024015,"996 Maynard Canyon
West Joshua, MI 96703-1883"
3100,72895.0,6.0,7.0,4.0,37796.0,1146480.2135349663,"34284 James Spur
Tylerview, WV 81678-0964"
3101,68255.0,8.0,7.0,4.0,48909.0,1925615.840805491,"3900 Abigail Causeway Apt. 018
Andrewmouth, PA 26684"
3102,62089.0,7.0,7.0,5.0,38337.0,1233882.5553029585,"284 Aguilar Coves
Aprilton, MT 95894-4681"
3103,60659.0,5.0,6.0,3.0,45005.0,822685.3745816726,"USNS Ramirez
FPO AP 39441-7948"
3104,76321.0,7.0,7.0,4.0,56697.0,1935831.0390568047,"754 David Extension Suite 168
Port Johnmouth, NC 70098-8125"
3105,52141.0,8.0,7.0,3.0,29595.0,912585.6211692464,"4508 Nathan Turnpike
North Johnhaven, HI 10437-3329"
3106,75080.0,6.0,7.0,5.0,50409.0,1636906.2883778496,"PSC 4366, Box 3936
APO AA 04338"
3107,62117.0,7.0,6.0,3.0,26295.0,1197929.7431864964,"52186 Emily Meadow Apt. 818
Sarahview, GA 28318-5934"
3108,74253.0,4.0,5.0,3.0,44940.0,1039794.7674478192,"0850 Jamie Extensions
Veronicaville, ID 52481"
3109,65561.0,5.0,7.0,2.0,40232.0,1033450.1392811146,"40771 Jonathan Prairie Suite 353
Jacquelineberg, ND 39043-7937"
3110,58124.0,6.0,7.0,2.0,28864.0,839589.8444834333,"8131 Mercado Squares Apt. 377
Patrickton, GU 44349-3317"
3111,62159.0,5.0,4.0,2.0,36645.0,782800.4947029103,"804 Garcia Expressway Apt. 214
Lake Ian, MH 61019-6598"
3112,88723.0,6.0,6.0,4.0,29897.0,1547127.386458428,"9388 Thompson Tunnel
West Keith, NM 14566"
3113,74791.0,6.0,7.0,6.0,29154.0,1518706.282893025,"4536 Nathaniel Course
West Teresa, SC 77668"
3114,67306.0,6.0,5.0,2.0,39370.0,1074456.4024904093,"642 Hawkins Fork Apt. 093
West Zachary, ID 72057"
3115,51196.0,6.0,7.0,4.0,30029.0,671960.6448930053,"3198 Karen Crescent
East Michelemouth, WY 23908"
3116,63223.0,5.0,8.0,3.0,35892.0,1185734.9581772955,"1853 Barrett Corner Suite 517
Warnerburgh, GA 97586-3421"
3117,78788.0,7.0,7.0,4.0,38656.0,1518454.0603521024,"737 Brenda Cape Apt. 645
Lambertburgh, TN 82080-7211"
3118,58368.0,6.0,6.0,4.0,28801.0,666745.6714312444,"019 King Ranch
Robertstad, AS 69824"
3119,65150.0,6.0,7.0,6.0,29191.0,988014.7560643204,"6548 Miller Glens
Robertsonville, GA 49810-7617"
3120,72416.0,6.0,7.0,4.0,6806.0,997452.5008867657,"75158 Michael Pike
Orozcobury, CA 40636"
3121,81375.0,7.0,8.0,4.0,38648.0,1791307.2410970302,"935 Edward Pike Suite 106
Andrewchester, PR 85454"
3122,70343.0,5.0,7.0,6.0,34971.0,1223589.0460243686,"2798 Cherry Shoal Apt. 496
West Brittanyfurt, VI 28505"
3123,68967.0,5.0,8.0,6.0,39917.0,1321257.2505720856,"298 Mccullough Creek Suite 896
Williamsbury, PW 67834"
3124,60104.0,8.0,7.0,6.0,31782.0,1193687.1806123066,"91450 Angela Extensions Suite 533
Shawnberg, MI 36404"
3125,55193.0,6.0,7.0,4.0,36706.0,840208.7430414602,"523 Michael Orchard Suite 022
Monicaborough, OR 92185-9530"
3126,68600.0,7.0,7.0,2.0,42548.0,1474745.015409376,"170 Jennifer Parkway
New Kathleenmouth, NY 68893"
3127,76612.0,5.0,9.0,5.0,33002.0,1527439.7172659903,"Unit 5313 Box 6256
DPO AP 04298-1024"
3128,45319.0,6.0,7.0,2.0,47223.0,802048.4455314139,"06548 Barnes Alley
Colemanview, DE 24414"
3129,73714.0,6.0,6.0,3.0,30049.0,1016960.6547934016,"3443 Murphy Shore
Lauriestad, NE 46924"
3130,59961.0,7.0,6.0,3.0,31854.0,1051230.000578397,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997"
3131,70444.0,5.0,8.0,3.0,41920.0,1209964.35233124,"USS Wade
FPO AP 69783"
3132,66639.0,8.0,6.0,4.0,26642.0,1357208.2377392326,"0754 Ray Meadow
West Jakestad, GU 55936-8825"
3133,73870.0,6.0,8.0,5.0,25694.0,1513846.5947077826,"PSC 7179, Box 7408
APO AE 33113"
3134,74113.0,4.0,8.0,3.0,66995.0,1737570.5050745257,"04976 Joel Plaza Suite 658
South Dominiqueland, MS 27646-5758"
3135,44180.0,7.0,7.0,3.0,30810.0,613370.8510937464,"PSC 0743, Box 2104
APO AP 51218"
3136,65279.0,4.0,7.0,4.0,29972.0,767784.6304433151,"5699 Pittman Landing Suite 973
North Barbara, AS 42070-3571"
3137,63342.0,6.0,8.0,3.0,31727.0,1181663.4835711485,"85521 Erica Stream
Garyside, MI 32028-7341"
3138,77353.0,9.0,6.0,3.0,39668.0,1898168.6840543696,"969 Robert Vista Suite 545
West Kelly, NC 31856-7083"
3139,76054.0,7.0,5.0,3.0,45636.0,1471784.0051760625,"209 Ricky Inlet
South Cristina, NY 71350"
3140,92670.0,5.0,5.0,4.0,31467.0,1397461.5525224116,"55868 Michael Forges Apt. 917
Websterberg, MI 71432"
3141,40749.0,6.0,6.0,2.0,46643.0,664465.3309873971,"59240 Roberto Route Suite 539
New Tony, MO 99038"
3142,68176.0,5.0,8.0,3.0,32525.0,1128252.8194117516,"848 Daniels Estate Apt. 334
East Shawn, NJ 17628"
